"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H3","840","United States","961620","961620 --  - Powder-puffs and pads for the applica","410","Korea, Rep.",2011,2011,"CMT","AHS",4.3,4.3,0,4.3,4.3,1,0,0,1036.144,
"HS","H3","840","United States","970190","970190 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,309.634,
"HS","H3","840","United States","970600","970600 --  Antiques of an age exceeding 100 years","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,5444.141,
"HS","H4","840","United States","010690","010690 -- (2002-) - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,11.942,
"HS","H4","840","United States","030199","030199 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,12178.622,
"HS","H4","840","United States","030229","030229 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,1957.599,
"HS","H4","840","United States","030289","030289 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",1.5,1.5,1.5,0,3,2,0,0,271.132,
"HS","H4","840","United States","030331","030331 --  -- Halibut (Reinhardtius hippoglossoide","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,16.744,
"HS","H4","840","United States","030339","030339 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0.37,0.37,0,0.37,0.37,1,0,0,51.2,
"HS","H4","840","United States","030344","030344 -- (2002-) -- Bigeye tuna (Thunnus obesus)","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,937.891,
"HS","H4","840","United States","030354","030354 -- (2012-) -- Mackerel (Scomber scombrus, S","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2535.704,
"HS","H4","840","United States","030363","030363 -- (2012-) -- Cod (Gadus morhua, Gadus ogac","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,6.285,
"HS","H4","840","United States","030383","030383 -- (2012-) -- Toothfish (Dissostichus spp.)","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,19153.996,
"HS","H4","840","United States","030390","030390 -- (2012-2016) - Livers and roes","410","Korea, Rep.",2014,2014,"CMT","AHS",5.25,5.25,5.25,0,10.5,2,0,0,138.637,
"HS","H4","840","United States","030459","030459 -- (2012-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,32.044,
"HS","H4","840","United States","030473","030473 -- (2012-) -- Coalfish (Pollachius virens)","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,2,0,0,394.169,
"HS","H4","840","United States","030485","030485 -- (2012-) -- Toothfish (Dissostichus spp.)","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,1184.228,
"HS","H4","840","United States","030489","030489 -- (2012-) -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,6184.977,
"HS","H4","840","United States","030494","030494 -- (2012-) -- Alaska pollock (Theragra chal","410","Korea, Rep.",2014,2014,"CMT","AHS",1.2,1.2,1.2,0,2.4,2,0,0,3.235,
"HS","H4","840","United States","030510","030510 --  - Flours, meals and pellets of fish, fi","410","Korea, Rep.",2013,2013,"CMT","AHS",1,1,1,0,2,2,0,0,2.086,
"HS","H4","840","United States","030532","030532 -- (2012-) -- Fish of the families Bregmace","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,2.069,
"HS","H4","840","United States","030549","030549 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,2,0,0,19.31,
"HS","H4","840","United States","030562","030562 --  -- Cod (Gadus morhua, Gadus ogac, Gadus","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,16.984,
"HS","H4","840","United States","030569","030569 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0.97,0.97,1.36,0,3.5,6,0,0,2296.229,
"HS","H4","840","United States","030617","030617 -- (2012-) -- Other shrimps and prawns","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,4.356,
"HS","H4","840","United States","030627","030627 -- (2012-2016) -- Other shrimps and prawns","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,456.06,
"HS","H4","840","United States","030739","030739 --  -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,100.08,
"HS","H4","840","United States","030749","030749 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,9758.473,
"HS","H4","840","United States","030760","030760 --  - Snails, other than sea snails","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,2.341,
"HS","H4","840","United States","030789","030789 -- (2012-2016) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,14.354,
"HS","H4","840","United States","030799","030799 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,47.079,
"HS","H4","840","United States","030829","030829 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",0,0,0,0,0,1,0,0,68.124,
"HS","H4","840","United States","030890","030890 -- (2012-) - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,315.909,
"HS","H4","840","United States","041000","041000 --  Edible products of animal origin, not e","410","Korea, Rep.",2012,2012,"CMT","AHS",1.1,1.1,0,1.1,1.1,1,0,0,9.484,
"HS","H4","840","United States","060110","060110 --  - Bulbs, tubers, tuberous roots, corms,","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,7,0,0,3.72,
"HS","H4","840","United States","060490","060490 -- (2012-) - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0.93,0.93,1.32,0,2.8,3,0,0,4.608,
"HS","H4","840","United States","070820","070820 --  - Beans (Vigna spp., Phaseolus spp.)","410","Korea, Rep.",2013,2013,"CMT","AHS",0.53,0.53,0.76,0,1.6,3,0,0,6.891,
"HS","H4","840","United States","070999","070999 -- (2012-) -- Other","410","Korea, Rep.",2012,2012,"CMT","AHS",14.37,14.37,6.3,5.6,21.3,6,3,3,2.145,
"HS","H4","840","United States","071040","071040 --  - Sweetcorn","410","Korea, Rep.",2013,2013,"CMT","AHS",8.4,8.4,0,8.4,8.4,1,0,0,11.294,
"HS","H4","840","United States","071190","071190 --  - Other vegetables; mixtures of vegetab","410","Korea, Rep.",2012,2012,"CMT","AHS",5.2,5.2,3.21,0,8,4,0,0,6.61,
"HS","H4","840","United States","071239","071239 -- (2002-) -- Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,3,0,0,306.041,
"HS","H4","840","United States","071333","071333 --  -- Kidney beans, including white pea be","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,3,0,0,2.017,
"HS","H4","840","United States","071490","071490 --  - Other","410","Korea, Rep.",2012,2012,"CMT","AHS",8.28,8.28,6.39,0,20,10,2,2,2.869,
"HS","H4","840","United States","080290","080290 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,6,0,0,15.355,
"HS","H4","840","United States","080610","080610 --  - Fresh","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,3,0,0,878.039,
"HS","H4","840","United States","081010","081010 --  - Strawberries","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,5.937,
"HS","H4","840","United States","081290","081290 --  - Other","410","Korea, Rep.",2013,2013,"CMT","AHS",1.12,1.12,2.5,0,6.7,6,0,0,219.673,
"HS","H4","840","United States","090121","090121 --  -- Not decaffeinated","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,147.039,
"HS","H4","840","United States","090220","090220 --  - Other green tea (not fermented)","410","Korea, Rep.",2012,2012,"CMT","AHS",3.2,3.2,3.2,0,6.4,2,0,0,314.576,
"HS","H4","840","United States","090240","090240 --  - Other black tea (fermented) and other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,479.058,
"HS","H4","840","United States","090421","090421 -- (2012-) -- Dried, neither crushed nor gr","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,4,0,0,35.738,
"HS","H4","840","United States","091012","091012 -- (2012-) -- Crushed or ground","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,2.176,
"HS","H4","840","United States","091099","091099 --  -- Other","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,8,0,0,34.365,
"HS","H4","840","United States","100620","100620 --  - Husked (brown) rice","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,130.154,
"HS","H4","840","United States","100821","100821 -- (2012-) -- Seed","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,6.405,
"HS","H4","840","United States","110100","110100 --  Wheat or meslin flour","410","Korea, Rep.",2012,2012,"CMT","AHS",1.53,1.53,0,1.53,1.53,1,0,0,3004.723,
"HS","H4","840","United States","110290","110290 --  - Other","410","Korea, Rep.",2014,2014,"CMT","AHS",1.74,1.74,2.18,0,5.1,5,0,0,150.541,
"HS","H4","840","United States","110412","110412 --  -- Of oats","410","Korea, Rep.",2014,2014,"CMT","AHS",0,0,0,0,0,1,0,0,4.053,
"HS","H4","840","United States","110429","110429 --  -- Of other cereals","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,2,0,0,103.908,
"HS","H4","840","United States","110610","110610 --  - Of the dried leguminous vegetables of","410","Korea, Rep.",2012,2012,"CMT","AHS",8.3,8.3,0,8.3,8.3,1,0,0,12.93,
"HS","H4","840","United States","110630","110630 --  - Of the products of Chapter 8","410","Korea, Rep.",2014,2014,"CMT","AHS",1.9,1.9,1.9,0,3.8,2,0,0,38.716,
"HS","H4","840","United States","110811","110811 --  -- Wheat starch","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,4.561,
"HS","H4","840","United States","110819","110819 --  -- Other starches","410","Korea, Rep.",2013,2013,"CMT","AHS",0,0,0,0,0,1,0,0,123.654,
"HS","H3","840","United States","010620","010620 -- (2002-) - Reptiles (including snakes and","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,7.054,
"HS","H3","840","United States","030221","030221 --  -- Halibut (Reinhardtius hippoglossoide","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,419.539,
"HS","H3","840","United States","030321","030321 -- (-2011) -- Trout (Salmo trutta, Oncorhyn","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,89.97,
"HS","H3","840","United States","030342","030342 --  -- Yellowfin tuna (Thunnus albacares)","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,770.024,
"HS","H3","840","United States","030362","030362 -- (2007-2011) -- Toothfish (Dissostichus s","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,17092.668,
"HS","H3","840","United States","030380","030380 -- (-2011) - Livers and roes","410","Korea, Rep.",2010,2010,"CMT","AHS",7.5,7.5,7.5,0,15,2,0,0,195.625,
"HS","H3","840","United States","030491","030491 -- (2007-) -- Swordfish (Xiphias gladius)","410","Korea, Rep.",2011,2011,"CMT","AHS",3,3,3,0,6,2,0,0,447.489,
"HS","H3","840","United States","030530","030530 -- (-2011) - Fish fillets, dried, salted or","410","Korea, Rep.",2011,2011,"CMT","AHS",3,3,2.16,0,5,3,0,0,394.303,
"HS","H3","840","United States","030561","030561 --  -- Herrings (Clupea harengus, Clupea pa","410","Korea, Rep.",2011,2011,"CMT","AHS",2,2,2,0,4,2,0,0,9.188,
"HS","H3","840","United States","030614","030614 --  -- Crabs","410","Korea, Rep.",2011,2011,"CMT","AHS",3.75,3.75,3.75,0,7.5,2,0,0,1209.552,
"HS","H3","840","United States","030729","030729 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,124.714,
"HS","H3","840","United States","030759","030759 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,148.069,
"HS","H3","840","United States","040310","040310 --  - Yogurt","410","Korea, Rep.",2011,2011,"CMT","AHS",34.86,34.86,27.5,17,82.44,4,4,4,37.268,
"HS","H3","840","United States","051199","051199 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0.82,0.82,1.17,0,3,5,0,0,247.915,
"HS","H3","840","United States","070320","070320 --  - Garlic","410","Korea, Rep.",2011,2011,"CMT","AHS",0.23,0.23,0,0.23,0.23,1,0,0,4.212,
"HS","H3","840","United States","070990","070990 -- (-2011) - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",11.7,11.7,6.81,1.14,21.3,9,3,3,17.574,
"HS","H3","840","United States","071190","071190 --  - Other vegetables; mixtures of vegetab","410","Korea, Rep.",2010,2010,"CMT","AHS",5.2,5.2,3.21,0,8,4,0,0,5.74,
"HS","H3","840","United States","071290","071290 --  - Other vegetables; mixtures of vegetab","410","Korea, Rep.",2010,2010,"CMT","AHS",6.05,6.05,8.15,0,29.8,11,1,1,954.75,
"HS","H3","840","United States","071339","071339 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0.87,0.87,0.59,0,1.68,4,0,0,22.564,
"HS","H3","840","United States","080510","080510 --  - Oranges","410","Korea, Rep.",2011,2011,"CMT","AHS",2.2,2.2,0,2.2,2.2,1,0,0,28.707,
"HS","H3","840","United States","081020","081020 --  - Raspberries, blackberries, mulberries","410","Korea, Rep.",2010,2010,"CMT","AHS",0.02,0.02,0.02,0,0.04,2,0,0,6.983,
"HS","H3","840","United States","081330","081330 --  - Apples","410","Korea, Rep.",2011,2011,"CMT","AHS",0.27,0.27,0,0.27,0.27,1,0,0,22.333,
"HS","H3","840","United States","090210","090210 --  - Green tea (not fermented) in immediat","410","Korea, Rep.",2010,2010,"CMT","AHS",3.2,3.2,3.2,0,6.4,2,0,0,267.498,
"HS","H3","840","United States","090412","090412 --  -- Crushed or ground","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,85.056,
"HS","H3","840","United States","091099","091099 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.66,1.66,1.81,0,4.8,8,0,0,128.633,
"HS","H3","840","United States","100630","100630 --  - Semi-milled or wholly milled rice, wh","410","Korea, Rep.",2010,2010,"CMT","AHS",6.37,6.37,4.83,1.53,11.2,2,0,0,511.967,
"HS","H3","840","United States","110100","110100 --  Wheat or meslin flour","410","Korea, Rep.",2010,2010,"CMT","AHS",1.51,1.51,0,1.51,1.51,1,0,0,2668.669,
"HS","H3","840","United States","110320","110320 -- (2002-) - Pellets","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,50.065,
"HS","H3","840","United States","110510","110510 --  - Flour, meal and powder","410","Korea, Rep.",2010,2010,"CMT","AHS",1.37,1.37,0,1.37,1.37,1,0,0,21.2,
"HS","H3","840","United States","110710","110710 --  - Not roasted","410","Korea, Rep.",2010,2010,"CMT","AHS",0.51,0.51,0,0.51,0.51,1,0,0,13.804,
"HS","H3","840","United States","110813","110813 --  -- Potato starch","410","Korea, Rep.",2011,2011,"CMT","AHS",0.83,0.83,0,0.83,0.83,1,0,0,283.354,
"HS","H3","840","United States","120799","120799 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,6.71,
"HS","H3","840","United States","120991","120991 --  -- Vegetable seeds","410","Korea, Rep.",2011,2011,"CMT","AHS",0.08,0.08,0.12,0,0.33,6,0,0,4564.916,
"HS","H3","840","United States","121220","121220 -- (-2011) - Seaweeds and other algae","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,14746.853,
"HS","H3","840","United States","130231","130231 --  -- Agar-agar","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,77.259,
"HS","H3","840","United States","150710","150710 --  - Crude oil, whether or not degummed","410","Korea, Rep.",2010,2010,"CMT","AHS",19.1,19.1,0,19.1,19.1,1,1,1,8.583,
"HS","H3","840","United States","151000","151000 --  Other oils and their fractions, obtaine","410","Korea, Rep.",2010,2010,"CMT","AHS",1.54,1.54,1.15,0,2.75,3,0,0,7.81,
"HS","H3","840","United States","151550","151550 --  - Sesame oil and its fractions","410","Korea, Rep.",2011,2011,"CMT","AHS",0.16,0.16,0,0.16,0.16,1,0,0,994.251,
"HS","H3","840","United States","152000","152000 -- (1996-) Glycerol, crude; glycerol waters","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,63.52,
"HS","H3","840","United States","160414","160414 --  -- Tuna, skipjack and bonito (Sarda spp","410","Korea, Rep.",2011,2011,"CMT","AHS",10.09,10.09,10.69,0.25,35,7,1,1,2443.367,
"HS","H3","840","United States","160420","160420 --  - Other prepared or preserved fish","410","Korea, Rep.",2011,2011,"CMT","AHS",3.06,3.06,4.37,0,10,9,0,0,8403.667,
"HS","H3","840","United States","160590","160590 -- (-2011) - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",2.19,2.19,3.4,0,10,9,0,0,21446.42,
"HS","H3","840","United States","170240","170240 --  - Glucose and glucose syrup, containing","410","Korea, Rep.",2010,2010,"CMT","AHS",5.7,5.7,0.42,5.1,6,4,0,0,5.953,
"HS","H3","840","United States","170410","170410 --  - Chewing gum, whether or not sugar-coa","410","Korea, Rep.",2011,2011,"CMT","AHS",4,4,0,4,4,1,0,0,870.183,
"HS","H3","840","United States","180632","180632 --  -- Not filled","410","Korea, Rep.",2010,2010,"CMT","AHS",8.83,8.83,3.7,4.3,15.04,13,0,1,2.233,
"HS","H3","840","United States","190211","190211 --  -- Containing eggs","410","Korea, Rep.",2010,2010,"CMT","AHS",3.2,3.2,3.2,0,6.4,2,0,0,3.264,
"HS","H3","840","United States","190300","190300 --  Tapioca and substitutes therefor prepar","410","Korea, Rep.",2010,2010,"CMT","AHS",0.45,0.45,0.45,0,0.91,2,0,0,61.829,
"HS","H3","840","United States","190520","190520 --  - Gingerbread and the like","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,11.17,
"HS","H3","840","United States","190590","190590 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",2.25,2.25,2.25,0,4.5,2,0,0,33296.388,
"HS","H3","840","United States","200490","200490 --  - Other vegetables and mixtures of vege","410","Korea, Rep.",2011,2011,"CMT","AHS",5.16,5.16,4.36,1.07,11.2,3,0,0,211.983,
"HS","H3","840","United States","200559","200559 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.14,1.14,0,1.14,1.14,1,0,0,1572.501,
"HS","H3","840","United States","200600","200600 --  Vegetables, fruit, nuts, fruit-peel and","410","Korea, Rep.",2011,2011,"CMT","AHS",7.99,7.99,5.78,1.9,16,7,2,2,91.977,
"HS","H3","840","United States","200830","200830 --  - Citrus fruit","410","Korea, Rep.",2010,2010,"CMT","AHS",4.91,4.91,5.43,0,14,16,0,0,2.209,
"HS","H3","840","United States","200919","200919 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",,,,,,1,0,0,11.829,
"HS","H3","840","United States","200969","200969 -- (2002-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",,,,,,1,0,0,15.1,
"HS","H3","840","United States","210112","210112 -- (1996-) -- Preparations with a basis of ","410","Korea, Rep.",2010,2010,"CMT","AHS",10.94,10.94,1.67,8.5,13.02,8,0,0,4733.91,
"HS","H3","840","United States","210220","210220 --  - Inactive yeasts; other single-cell mi","410","Korea, Rep.",2010,2010,"CMT","AHS",3.2,3.2,2.61,0,6.4,3,0,0,628.449,
"HS","H3","840","United States","210390","210390 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",7.07,7.07,5.31,0,18.51,7,1,1,12087.259,
"HS","H3","840","United States","210690","210690 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",10.4,10.4,9.62,0,40.83,42,7,7,36213.08,
"HS","H3","840","United States","220290","220290 -- (-2016) - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",13.84,13.84,10.71,0.17,34.44,9,4,4,40298.902,
"HS","H3","840","United States","220890","220890 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0.08,0.08,0.32,0,1.42,18,0,0,9814.981,
"HS","H3","840","United States","240220","240220 --  - Cigarettes containing tobacco","410","Korea, Rep.",2011,2011,"CMT","AHS",6.02,6.02,2.69,2.54,9.09,3,0,0,34375.276,
"HS","H3","840","United States","250510","250510 --  - Silica sands and quartz sands","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,365.939,
"HS","H3","840","United States","251320","251320 -- (1996-) - Emery, natural corundum, natur","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,56.751,
"HS","H3","840","United States","252020","252020 --  - Plasters","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,53.449,
"HS","H3","840","United States","253090","253090 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0.97,0.97,1.37,0,2.9,3,0,0,3.122,
"HS","H3","840","United States","270600","270600 --  Tar distilled from coal, from lignite o","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,854.667,
"HS","H3","840","United States","270799","270799 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.72,3.72,5.81,0,17.13,7,1,1,2.501,
"HS","H3","840","United States","271099","271099 -- (2002-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",7.53,7.53,1.67,5.8,9.78,9,0,0,58.873,
"HS","H3","840","United States","271119","271119 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,614.543,
"HS","H3","840","United States","271290","271290 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,802.56,
"HS","H3","840","United States","280429","280429 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,107.9,
"HS","H3","840","United States","280490","280490 --  - Selenium","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,266.193,
"HS","H3","840","United States","280800","280800 --  Nitric acid; sulphonitric acids","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,33.2,
"HS","H3","840","United States","281129","281129 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.98,1.98,1.98,0,4.2,4,0,0,2396.949,
"HS","H3","840","United States","281520","281520 --  - Potassium hydroxide (caustic potash)","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,10932.561,
"HS","H3","840","United States","281820","281820 --  - Aluminium oxide, other than artificia","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,104.601,
"HS","H3","840","United States","282110","282110 --  - Iron oxides and hydroxides","410","Korea, Rep.",2010,2010,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,403.311,
"HS","H3","840","United States","282550","282550 --  - Copper oxides and hydroxides","410","Korea, Rep.",2011,2011,"CMT","AHS",4.4,4.4,0.45,3.9,5,3,0,0,270.683,
"HS","H3","840","United States","282690","282690 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.6,3.6,0.5,3.1,4.1,2,0,0,395.687,
"HS","H3","840","United States","282760","282760 --  - Iodides and iodide oxides","410","Korea, Rep.",2010,2010,"CMT","AHS",2.33,2.33,1.75,0,4.2,3,0,0,10.075,
"HS","H3","840","United States","283319","283319 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,299.141,
"HS","H3","840","United States","283510","283510 --  - Phosphinates (hypophosphites) and pho","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,33.83,
"HS","H3","840","United States","283539","283539 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.4,3.4,0.3,3.1,3.7,2,0,0,27.815,
"HS","H3","840","United States","283699","283699 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.12,3.12,1.79,0.5,5.5,5,0,0,91.908,
"HS","H3","840","United States","283990","283990 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.1,3.1,0,3.1,3.1,2,0,0,21.15,
"HS","H3","840","United States","284329","284329 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,2.78,
"HS","H3","840","United States","284800","284800 -- (1996-2016) Phosphides, whether or not c","410","Korea, Rep.",2011,2011,"CMT","AHS",1.3,1.3,1.3,0,2.6,2,0,0,2.816,
"HS","H3","840","United States","290110","290110 --  - Saturated","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,4,0,0,2696.448,
"HS","H3","840","United States","290219","290219 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,3277.205,
"HS","H3","840","United States","290290","290290 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,6,0,0,182.957,
"HS","H3","840","United States","290359","290359 -- (-2011) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.67,3.67,2.25,0,5.5,8,0,0,7.495,
"HS","H3","840","United States","290519","290519 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",4.6,4.6,0.9,3.7,5.5,2,0,0,2.931,
"HS","H3","840","United States","290542","290542 --  -- Pentaerythritol","410","Korea, Rep.",2010,2010,"CMT","AHS",3.7,3.7,0,3.7,3.7,1,0,0,34,
"HS","H3","840","United States","290629","290629 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.13,4.13,2.38,0,5.5,4,0,0,52.794,
"HS","H3","840","United States","290729","290729 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.56,3.56,2.41,0,5.5,5,0,0,3275.127,
"HS","H3","840","United States","290941","290941 --  -- 2,2'-Oxydiethanol (diethylene glycol","410","Korea, Rep.",2011,2011,"CMT","AHS",5.5,5.5,0,5.5,5.5,1,0,0,139.165,
"HS","H3","840","United States","291010","291010 --  - Oxirane (ethylene oxide)","410","Korea, Rep.",2011,2011,"CMT","AHS",5.5,5.5,0,5.5,5.5,1,0,0,108.137,
"HS","H3","840","United States","291229","291229 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.67,3.67,2.59,0,5.5,3,0,0,1132.384,
"HS","H3","840","United States","291440","291440 -- (1996-) - Ketone-alcohols and ketone-ald","410","Korea, Rep.",2010,2010,"CMT","AHS",3.96,3.96,2.06,0,5.5,5,0,0,92.325,
"HS","H3","840","United States","291521","291521 --  -- Acetic acid","410","Korea, Rep.",2010,2010,"CMT","AHS",1.8,1.8,0,1.8,1.8,1,0,0,230.661,
"HS","H3","840","United States","291590","291590 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",4.54,4.54,0.62,3.8,5.5,5,0,0,104.001,
"HS","H3","840","United States","291614","291614 --  -- Esters of methacrylic acid","410","Korea, Rep.",2010,2010,"CMT","AHS",1.85,1.85,1.85,0,3.7,2,0,0,1205.36,
